Date,Kernel,log returns
2019-03-15,4.451762927570814,-5.086501486692141
2019-03-18,6.043470374640359,-2.2124065668079673
2019-03-19,6.585772401044043,-0.7933445711158171
2019-03-20,2.766572045967846,2.2481165675514614
2019-03-21,3.096058250256652,0.21184127137758857
2019-03-22,3.228264039022308,-3.546536815910084
2019-03-25,7.149976735715863,-1.5390193676045438
2019-03-26,3.2427277415879123,2.7862649586307686
2019-03-27,4.579937470215465,2.601664904691914
2019-03-28,3.022724500495278,1.3171755030556564
2019-03-29,2.4082965899450164,0.4566749521797142
2019-04-01,3.0763411826937404,3.2832474537742407
2019-04-02,2.6005340732180753,-1.1792466423162562
2019-04-03,3.365375609405737,2.0709262459602584
2019-04-04,9.144708261517074,-8.569111324335621
2019-04-05,3.5629455263017498,2.638519928451011
2019-04-08,4.20364883521609,-0.6604537699853807
2019-04-09,2.61959367924469,-0.27495205663692346
2019-04-10,3.2065445010975506,1.3310434454694597
2019-04-11,3.8419578759281783,-2.7656609659502784
2019-04-12,1.959375233964874,-0.3133161832037157
2019-04-15,3.5217152214473697,-0.5168744418627469
2019-04-16,2.6303835532672113,2.6056363573992325
2019-04-17,2.2309630798887725,-0.7749556734079288
2019-04-18,2.0379140421972104,0.7420230203850853
2019-04-22,3.067432764574382,-3.8576798127810896
2019-04-23,4.593440121650231,0.41753714104788564
2019-04-24,2.9473438453364347,-2.0318669513973653
2019-04-25,10.888383199798046,-4.421985162359787
2019-04-26,7.517658667013955,-5.182506786458374
2019-04-29,6.526945255120169,2.740817483583813
2019-04-30,4.949995010913247,-1.1828050103054544
2019-05-01,5.122894866190185,-2.005822156471737
2019-05-02,8.536841276155366,4.234765208317048
2019-05-03,7.272451919057178,4.3965326206454325
2019-05-06,4.638739718846892,0.09014129277233884
2019-05-07,4.8023269789921255,-3.2690586420906165
2019-05-08,4.159418355611026,-0.8985443960344952
2019-05-09,4.6652073052812835,-1.1790700034992607
2019-05-10,3.8356387626150137,-1.0259908480578783
2019-05-13,8.167134454828759,-5.36011002582133
2019-05-14,4.437642679896502,2.247579257593779
2019-05-15,5.572742317043965,-0.1077377337079799
2019-05-16,3.2996093582211428,-1.5863345756856884
2019-05-17,5.4523097774455875,-7.852883539231703
2019-05-20,14.346431489790287,-2.777155513168861
2019-05-21,13.246065342283327,-0.11699898960539912
2019-05-22,9.500112412487939,-6.187229022665441
2019-05-23,23.66836674461762,1.452735212835421
2019-05-24,7.105249647298058,-2.4933653247808607
2019-05-28,6.126086521782729,-1.04627448403245
2019-05-29,9.407173211703173,0.6127534887275132
2019-05-30,4.478186706918707,-0.904600555870605
2019-05-31,5.092181070553097,-1.4991179130927623
2019-06-03,7.155012501395388,-3.496610224558916
2019-06-04,7.852198644787471,7.995246369242359
2019-06-05,8.051701845016499,1.3726207824991565
2019-06-06,10.588278546023579,4.65130791625743
2019-06-07,6.38891811396582,-0.7554562552537725
2019-06-10,5.977077698317976,4.064976833988165
2019-06-11,6.95014311231042,1.9422150977620234
2019-06-12,10.92660047255874,-3.6382148195102104
2019-06-13,7.304320779034009,2.1693234725412847
2019-06-14,5.351482817502345,0.4478246043637224
2019-06-17,6.676864874184268,4.624917692192154
2019-06-18,8.81441320312639,-0.12451086631646291
2019-06-19,5.867582577770753,0.7182473794566491
2019-06-20,7.262243041838768,-3.0364481016427636
2019-06-21,4.8587870880426705,1.0419592320429771
2019-06-24,3.7006132298347856,0.7855852580115119
2019-06-25,3.854488488680834,-1.7956719798242649
2019-06-26,5.609989987392971,-0.17542465227569082
2019-06-27,4.08108194065617,1.5992740511871606
2019-06-28,2.9876568786008084,0.2420657448813035
2019-07-01,4.580899654985567,1.6914567211104181
2019-07-02,4.389037794968703,-1.1333572704891104
2019-07-03,6.545233372473278,4.483884936052629
2019-07-05,3.253588597374627,-0.7477868410539212
2019-07-08,2.938556380650595,-1.2017015694262057
2019-07-09,1.923090550873101,-0.13248630922038096
2019-07-10,3.188684687878504,3.778862339624345
2019-07-11,3.0710363046325884,-0.14240840103076913
2019-07-12,2.0579305761053526,2.679839466750078
2019-07-15,3.173330672508607,3.3821296000099643
2019-07-16,3.581729706550403,-0.4467735018789387
2019-07-17,2.943503204253545,0.9700774050626304
2019-07-18,2.0737412678542544,-0.5035812042652132
2019-07-19,1.9964786810081794,1.7631763084151597
2019-07-22,2.2921977187629086,-0.9324485270540528
2019-07-23,2.1433650346857975,1.7237293130412112
2019-07-24,2.053530398449517,1.851269874228878
2019-07-25,7.342643064808651,-14.65995014054644
2019-07-26,3.4689819117104443,-0.34583176280471584
2019-07-29,3.7544442633018407,3.337811470060048
2019-07-30,3.4455777843113733,2.7029803385098194
2019-07-31,6.027113649352927,-0.26041143165196345
2019-08-01,5.88019966095751,-3.2238810936778606
2019-08-02,5.272457352750284,0.11747996182096543
2019-08-05,4.708976095838544,-2.4812165462773983
2019-08-06,3.9041544146017504,0.9149194653588211
2019-08-07,3.77295232964044,1.21558460476483
2019-08-08,2.650265035545528,2.0482873722773576
2019-08-09,2.677534992792304,-1.3055512135634384
2019-08-12,3.937662323656709,-2.6371745454401463
2019-08-13,3.732585509078181,2.5648510435322347
2019-08-14,5.2015545417170665,-6.762736837403516
2019-08-15,7.103713097338302,-1.845202227656273
2019-08-16,2.9950803931969134,1.9885388087069966
2019-08-19,2.8376704049857593,3.0672444115206865
2019-08-20,3.1773783301678216,-0.428663625663539
2019-08-21,3.7560670054290948,-2.24376281933103
2019-08-22,4.1688359727365345,0.5690558215859731
2019-08-23,6.263185833136979,-4.915050830197387
2019-08-26,3.1670906435533652,1.6978973620949578
2019-08-27,3.667160082380871,-0.4007647844989748
2019-08-28,2.6313484386890926,0.6655056557823169
2019-08-29,2.4436134684507187,2.778877739257002
2019-08-30,3.2380219665072123,1.7596286461415644
2019-09-03,4.163678440540783,-0.2218771711214984
2019-09-04,3.165678675752188,-1.9967012197132483
2019-09-05,3.5985284973490614,3.963025817192589
2019-09-06,2.19744447411749,-0.9079733759977504
2019-09-09,2.8783580236324524,1.8660385778740185
2019-09-10,3.3129486775418906,1.592226755022752
2019-09-11,3.535335491734671,4.816313515385584
2019-09-12,5.4559853256707465,-0.5071107644226469
2019-09-13,2.3231228667429313,-0.24432964062581775
2019-09-16,2.237628887083898,-1.0615941485744518
2019-09-17,1.786472669709326,0.8656997056496696
2019-09-18,2.422013148835813,-0.5571273269264765
2019-09-19,1.8580024539577598,1.2715105741066157
2019-09-20,3.009448673585152,-2.4450292685343378
2019-09-23,2.933150099128741,0.26980486657341984
2019-09-24,5.8231016821645145,-7.772405807563176
2019-09-25,6.373045278642259,2.429914416113599
2019-09-26,7.2406107663119466,5.888172778571699
2019-09-27,7.190138728779581,-0.20015069564163213
2019-09-30,3.6340744942621064,-0.48034213146226357
2019-10-01,3.6788673686328655,1.5547929063625343
2019-10-02,4.488164756474814,-0.5943492994686661
2019-10-03,7.915167582916422,-4.296723915224332
2019-10-04,4.66075380808545,-0.6803919108092416
2019-10-07,4.1539227139506885,2.681605850688662
2019-10-08,5.173607368105293,0.9545412843531498
2019-10-09,3.0219189964563804,1.8699077432484668
2019-10-10,2.8955029839408803,0.08584217830462926
2019-10-11,2.9599983168768738,1.2586954111038384
2019-10-14,3.0847079834273505,3.6098136769678213
2019-10-15,2.517678752626461,0.34189395749812945
2019-10-16,2.339631194227105,0.7476923133233004
2019-10-17,2.1044491192392827,0.8490788823047879
2019-10-18,2.3319653452180855,-1.9230991337149117
2019-10-21,2.531442740262499,-1.3791700799488549
2019-10-22,2.1269950599689227,0.8250871889995626
2019-10-23,2.1806630385016263,-0.31155420081017127
2019-10-24,13.461882557099008,16.25346295020944
2019-10-25,8.062702513928906,9.070774643913904
2019-10-28,11.958848638651242,-0.20740567430097556
2019-10-29,6.251132811601649,-3.5174197137609386
2019-10-30,4.513376759737835,-0.40562864591033865
2019-10-31,3.443857394690572,0.02857460372180931
2019-11-01,2.448586516517195,-0.5730492266335485
2019-11-04,3.6133006594345507,1.3367677868706185
2019-11-05,3.852051502719049,-0.08351915516588981
2019-11-06,2.814225064074093,2.966654885589648
2019-11-07,4.45416906499393,2.610183528565324
2019-11-08,2.642978479148729,0.526418751013269
2019-11-11,4.4485966943044835,2.339528004807878
2019-11-12,2.5522898745373097,1.395605703158953
2019-11-13,4.036850614923278,-1.1582752684706765
2019-11-14,3.8778313190819156,0.9923998085987762
2019-11-15,1.869892915063576,0.8167033942783064
2019-11-18,2.0414582086833706,-0.6422556486011644
2019-11-19,2.422159602293103,2.6921612920856486
2019-11-20,3.5209667115599297,-2.014424267286108
2019-11-21,2.5355806334404636,0.704178472939665
2019-11-22,5.9868397097699955,-6.368781925725964
2019-11-25,4.118107995265943,0.9817844983127877
2019-11-26,2.448572900675135,-2.1965027839752516
2019-11-27,2.125782133180691,0.6379051140122716
2019-11-29,0.927294339424479,-0.3025354761087673
2019-12-02,2.880439974721254,1.4558399461544358
2019-12-03,2.71275530259494,0.3487699718284887
2019-12-04,1.5532977663331091,-0.9147498916471264
2019-12-05,1.6362838565136861,-0.7990032406556047
2019-12-06,1.9227410026405323,1.6542204619927503
2019-12-09,2.0103610233268756,1.0514721087254042
2019-12-10,2.284647832453849,2.740534471043077
2019-12-11,1.6115872206209128,1.0182196551464795
2019-12-12,2.266255376658399,2.043395186107233
2019-12-13,2.2097554861945303,-0.36348736829530104
2019-12-16,4.386750906554988,6.25710904606227
2019-12-17,3.74779890848149,-0.6811961693432789
2019-12-18,3.3258189337161363,3.6738931420483567
2019-12-19,4.391044036756994,2.7103290141552883
2019-12-20,4.095045485375258,0.39288897695612945
2019-12-23,3.2634134014273637,3.3168424815807285
2019-12-24,2.2665516153701772,1.423621172373979
2019-12-26,1.8043090165312952,1.3293967102050441
2019-12-27,2.985711592919285,-0.10798071329540804
2019-12-30,4.993515365122737,-3.7231985663657152
2019-12-31,4.170928603698107,0.8715855264237682
2020-01-02,2.8557593110423745,2.8121070961076633
2020-01-03,6.553813012227072,2.868532725371331
2020-01-06,2.4734008075367067,1.957009619409611
2020-01-07,3.821949691447466,3.8347173879019536
2020-01-08,8.913627012951569,4.773907985644454
2020-01-09,12.56363534455364,-2.1610026896945023
2020-01-10,5.315024737473649,-0.7461787925032048
2020-01-13,6.428786834398475,9.350364246698684
2020-01-14,15.96729186046795,2.4727930512082885
2020-01-15,7.57379753096599,-3.676564535635851
2020-01-16,7.689356698399703,-0.982518441093827
2020-01-17,3.9219625101080635,-0.5859506208028442
2020-01-21,4.866276493979544,6.979047948860684
2020-01-22,13.061058016738732,3.959725462435948
2020-01-23,12.17106203715351,0.4476357716229007
2020-01-24,5.7067389766308985,-1.2409409457025067
2020-01-27,7.5461534055459305,-1.2905933284110382
2020-01-28,5.721443623513301,1.6121995146766377
2020-01-29,4.023132803549155,2.4708963842812626
2020-01-30,13.004077611039873,9.812268165827165
2020-01-31,5.9861493346042876,1.4529600855841096
2020-02-03,40.788935351902325,18.2256198196296
2020-02-04,91.30958601953866,12.68319539267777
2020-02-05,79.34929234058643,-18.702893886286496
2020-02-06,61.37711159862273,1.8795974491673473
2020-02-07,24.851141154049053,-0.07616706343336332
2020-02-10,29.437386344821338,2.9938866802595943
2020-02-11,11.132953557576485,0.40976898624607294
2020-02-12,6.3627141661232685,-0.8629188880490801
2020-02-13,20.24524603574801,4.652120039531971
2020-02-14,8.540767696954878,-0.49009008238778407
2020-02-18,10.208371369183753,7.083716459029121
2020-02-19,13.878473385318703,6.574608382659353
2020-02-20,14.763342241098094,-1.947966963800507
2020-02-21,10.040210821531236,0.17942106816608572
2020-02-24,14.342655060328774,-7.8196312746937835
2020-02-25,23.19082856566344,-4.172709217272752
2020-02-26,14.724464383771402,-2.591127228769219
2020-02-27,43.553990604551956,-13.728290079653416
2020-02-28,56.807231978005305,-1.6869919434811198
2020-03-02,29.96652887521759,10.81830422212775
2020-03-03,51.200075321775984,0.24375761220984948
2020-03-04,22.51504773925858,0.535118333786011
2020-03-05,15.571152307073403,-3.513992482360173
2020-03-06,15.478405745361124,-2.8340672679170176
2020-03-09,39.307982896282,-14.828694601538261
2020-03-10,25.74856158281332,6.161154277127379
2020-03-11,25.52755297850974,-1.8408715521816
2020-03-12,54.400727597715715,-13.003733644730131
2020-03-13,62.32998570506646,-1.8350137833394342
2020-03-16,89.195298429195,-20.46495441139511
2020-03-17,106.04363253668538,-3.4019374191700535
2020-03-18,93.0267251993666,-17.21409968618395
2020-03-19,114.41661124455295,16.5139801402856
2020-03-20,88.7397408498175,0.1789966140994803
2020-03-23,75.84018596781497,1.5138534347694854
2020-03-24,44.57969076880351,15.010306545579066
2020-03-25,47.253927808635396,6.617824615497447
2020-03-26,29.889524560855108,-2.1560640210980253
2020-03-27,23.55126967226651,-2.4266284453365206
2020-03-30,17.75141752179327,-2.626423529211408
2020-03-31,25.255777956174637,4.450463018384276
2020-04-01,16.6882016309352,-8.633214685005663
2020-04-02,25.51140656045005,-5.793389877092192
2020-04-03,30.69772676458734,5.562402041710035
2020-04-06,13.09818900809291,7.280650327599858
2020-04-07,18.2055750579581,5.498436644526272
2020-04-08,12.325189061839197,0.5977478930799585
2020-04-09,10.654976521086892,4.335209771109305
2020-04-13,14.980508694472357,12.753943651767008
2020-04-14,23.765865278028038,8.696656933289004
2020-04-15,22.802957922417807,2.741990774481584
2020-04-16,17.334591607763905,2.1116064520434463
2020-04-17,8.62705777846433,1.0973836556447125
2020-04-20,15.16022521713662,-1.0162526447342835
2020-04-21,30.121799473524185,-8.273955770904085
2020-04-22,13.568189470997277,6.449119704213535
2020-04-23,11.832369916263733,-3.7399623477186505
2020-04-24,8.649185152141772,2.7080634059112096
2020-04-27,15.408917380431534,9.707664376614833
2020-04-28,12.483926684343281,-3.831989109229106
2020-04-29,7.585557789117803,3.949580255907259
2020-04-30,32.15736414283239,-2.3375420832265625
2020-05-01,52.788767668271134,-10.80702569288543
2020-05-04,16.668985655513136,8.190446585735156
2020-05-05,12.738438734454087,0.8835117816055504
2020-05-06,7.401229998087324,1.871190660928912
2020-05-07,7.389501785057876,-0.28156414582909406
2020-05-08,6.895191127611617,4.85429600920515
2020-05-11,9.473722141708214,-1.0333282102878094
2020-05-12,8.934230021066965,-0.18582833209452865
2020-05-13,16.320425812290825,-2.328746902822454
2020-05-14,11.970486660373714,1.5813384075472392
2020-05-15,5.925867451994137,-0.491800177411017
2020-05-18,5.941550065052058,1.7772237566836768
2020-05-19,3.809811378006792,-0.6783868137996141
2020-05-20,3.2031657061614416,0.9190312674215217
2020-05-21,5.310383578599699,1.4874235059894048
2020-05-22,3.935854837315056,-1.370992649693381
2020-05-26,3.4404499829882367,0.31674040947979876
2020-05-27,8.252821805574605,0.13665871617769554
2020-05-28,3.323048140922897,-1.7379335533075135
2020-05-29,3.801612262224576,3.423400673528487
2020-06-01,5.730402245975087,7.330777814537726
2020-06-02,8.136523034272155,-1.8101567954547093
2020-06-03,3.767610058309606,0.12472363995650326
2020-06-04,4.012203076091131,-2.087356882135083
2020-06-05,2.9810498606274543,2.4188182728663854
2020-06-08,4.923381615352049,7.00411531123839
2020-06-09,5.934763358434129,-1.0160215250603066
2020-06-10,8.5982812552518,8.63959852609728
2020-06-11,9.613367837136275,-5.216153507318655
2020-06-12,12.568569048820137,-3.95673979678266
2020-06-15,10.883501514601543,5.776008910492525
2020-06-16,13.753514780810011,-0.92892797498072
2020-06-17,4.738515691081691,0.9178237619298812
2020-06-18,5.188930440756814,1.3367292725437352
2020-06-19,3.0141895497154185,-0.3302621649211801
2020-06-22,2.829364729990675,-0.6054792145279819
2020-06-23,2.1023102748209044,0.7133584003138793
2020-06-24,11.06271223868247,-4.148111791004094
2020-06-25,6.988798280329497,2.5652573372676457
2020-06-26,6.200415768600775,-2.5704606028382315
2020-06-29,5.9773611751416285,4.971594087373443
2020-06-30,8.331568154327261,6.697146798210252
2020-07-01,10.62283494564229,3.610500464211608
2020-07-02,11.103372128062595,7.654477829024575
2020-07-06,11.778471544239196,12.608138260121926
2020-07-07,26.990909141090825,1.3759699596060493
2020-07-08,13.040111758697726,-1.7786746880076976
2020-07-09,9.079040606432924,2.0524004364527393
2020-07-10,14.290381554975898,10.462556875766715
2020-07-13,94.19446978058781,-3.515594058428384
2020-07-14,54.15699661581316,1.4567952567341003
2020-07-15,20.512080591967205,1.9844596891124944
2020-07-16,16.040778049584127,-2.999817991830156
2020-07-17,7.17482770509887,-0.025324891837819052
2020-07-20,17.647078830940245,9.052945294742099
2020-07-21,22.219680367141784,-4.771492371128261
2020-07-22,11.317871496995796,1.5694174784572468
2020-07-23,42.74929732433146,-5.003975800965055
2020-07-24,24.228805281547498,-6.667200324622247
2020-07-27,16.986682385377684,8.47421998565494
2020-07-28,18.489474021887762,-4.331564626460782
2020-07-29,9.444335491441903,1.6443183639597514
2020-07-30,7.646373197159422,-0.8295357939832826
2020-07-31,10.882924511736254,-3.8264346049405873
2020-08-03,9.409392680054422,3.659227082355354
2020-08-04,8.266404204905145,0.08851687699413802
2020-08-05,3.717479723031669,-0.07201919925741151
2020-08-06,3.9512392552607585,0.3032067589641585
2020-08-07,5.981295614217773,-2.486883927540884
2020-08-10,10.142016611166566,-2.311980152062798
2020-08-11,10.606420782523655,-3.2853210023726653
2020-08-12,14.453375485448586,12.362715787048462
2020-08-13,14.60385126353532,4.151097316563757
2020-08-14,7.36411794848162,1.8813585892669238
2020-08-17,12.008324162400088,10.570438837019847
2020-08-18,14.24252872254699,2.8109285222629232
2020-08-19,8.92309701560643,-0.47518638904460175
2020-08-20,10.476546419870559,6.244495942550454
2020-08-21,12.205889865016799,2.465511329348402
2020-08-24,29.44188194343437,-1.746380350245147
2020-08-25,9.316343958915468,0.4744227191909367
2020-08-26,6.735982860712088,6.174200154244591
2020-08-27,24.97469683075794,3.926983838915099
2020-08-28,17.096569543113635,-1.1335739206965734
2020-08-31,38.016805768131334,11.84497841235217
2020-09-01,30.938259001605,-4.795397078559116
2020-09-02,55.99978802981827,-6.010057154690163
2020-09-03,45.562604192355835,-9.469574046087637
2020-09-04,89.35386784726849,2.6034074745517444
2020-09-08,62.295045032342166,-23.56637007686615
2020-09-09,36.55451046354589,10.413260091182064
2020-09-10,46.47229263638173,1.2022996387216267
2020-09-11,34.44846258379537,0.4387683858545266
2020-09-14,22.651770305592535,11.99681902989962
2020-09-15,26.81333404329742,6.8741111648617625
2020-09-16,23.50726289160464,-1.7669394342807898
2020-09-17,27.584003928144423,-4.237853700770788
2020-09-18,19.165454608112505,4.070201471829016
2020-09-21,48.358997737211176,1.8756375956312965
2020-09-22,20.148340448642855,-5.830184366422841
2020-09-23,29.75037779611143,-10.88473281301825
2020-09-24,44.79989524006525,1.9405440610644753
2020-09-25,18.256725023547848,4.915247745156215
2020-09-28,8.805342040128886,3.3519993225874067
2020-09-29,7.609003590090921,-0.49521552564080196
2020-09-30,7.703696280123176,2.3260702902041963
2020-10-01,5.103595030666908,4.363121537502934
2020-10-02,12.758630265315468,-7.638839252252172
2020-10-05,5.95684862135482,2.4914734134076966
2020-10-06,9.703024239846064,-2.7689531122502054
2020-10-07,5.180578432150907,2.700773161566694
2020-10-08,4.819049685469384,0.17153670508687213
2020-10-09,2.1959485918631647,1.867735043558838
2020-10-12,3.726530209984412,1.8085988049824309
2020-10-13,3.639145854724755,1.0401048312479233
2020-10-14,6.000386000551074,3.260919024722586
2020-10-15,5.635783332602652,-2.724844477589272
2020-10-16,3.528710169980909,-2.063924359106206
2020-10-19,6.307459489988824,-2.044732145618511
2020-10-20,6.701613766944242,-2.0968964190370976
2020-10-21,5.093421014340536,0.18944333023735993
2020-10-22,8.33147554325688,0.7424639011864187
2020-10-23,5.797468868338918,-1.2357650319815505
2020-10-26,6.2811827778519005,-0.07848827241163647
2020-10-27,3.67893272287173,1.022639344858156
2020-10-28,5.803168429573111,-4.479438966742322
2020-10-29,4.226170153643116,1.165594272836401
2020-10-30,11.155611799074066,-5.669453217299836
2020-11-02,7.170196265065494,3.147409991301675
2020-11-03,6.9708795939185,5.643168184873648
2020-11-04,8.918796853470528,-0.7199344318749468
2020-11-05,4.903733524706827,4.042618721975089
2020-11-06,4.295939867213974,-1.884804995266709
2020-11-09,9.404501393260631,-2.0847553391182494
2020-11-10,11.74637358292979,-2.5668031750401887
2020-11-11,5.501080487060259,1.569086286936372
2020-11-12,5.799263623389828,-1.207879684386448
2020-11-13,4.74674476788358,-0.7909996939430286
2020-11-16,4.994981259404461,-0.14571817749109428
2020-11-17,13.786000020033365,7.900811083584802
2020-11-18,16.637037214863785,9.664337343211216
2020-11-19,16.57516199146491,2.6006853498576454
2020-11-20,6.810074663836725,-1.9970112624576153
2020-11-23,8.325004062931551,6.36734266228407
2020-11-24,9.184051205883685,6.38263651812947
2020-11-25,7.281710171254521,3.211293233671153
2020-11-27,5.6251593051077515,2.026368106834031
2020-11-30,21.5660184240778,-3.391038212660824
2020-12-01,10.991379021868013,3.2885529359478305
2020-12-02,19.320381484951394,-2.8427254355616327
2020-12-03,8.45182048240797,4.2158068608604715
2020-12-04,4.417813546084738,0.9662559241687241
2020-12-07,7.878049067687547,6.929555244127972
2020-12-08,8.943410998467037,1.2430596829995366
2020-12-09,21.780713880046367,-7.291698401921476
2020-12-10,19.582983028020486,3.7258479145319434
2020-12-11,9.212905431888785,-2.787028534547531
2020-12-14,9.117393514203977,4.730584687804562
2020-12-15,9.507626488460094,-1.0464222547657442
2020-12-16,7.776347596639123,-1.6283898072334324
2020-12-17,7.474667281189067,5.187730163700532
2020-12-18,42.2611116222733,1.389305559344134
2020-12-21,14.079319108776078,-2.370738380197235
2020-12-22,10.742661544499265,-1.4017906699955063
2020-12-23,6.0254407603023745,0.8706793397090351
2020-12-24,3.748207067210482,2.392282944762325
2020-12-28,6.69714903236616,0.2995719948697406
2020-12-29,4.6502160091082665,0.3572547112107749
2020-12-30,4.401322647428896,4.213408569294419
2020-12-31,5.87655110806737,1.542799585723742
2021-01-04,9.990090494762745,3.4058415458704694
2021-01-05,5.083733761333211,0.7065189276855399
2021-01-06,8.03885431863093,2.83341167322666
2021-01-07,6.182182022703717,7.649636616202571
2021-01-08,16.139386985547908,7.519155174519998
2021-01-11,18.8116192936015,-8.146505563991813
2021-01-12,8.834171193731514,4.614563576722475
2021-01-13,7.887005199107306,0.5722266366227302
2021-01-14,5.622454137852547,-1.192154821253677
2021-01-15,9.365630770321149,-2.1272940724489153
2021-01-19,4.073065022055703,2.1563097026023215
2021-01-20,3.8876876781956637,0.693273332179789
2021-01-21,2.4409341559102677,-0.6334921531834681
2021-01-22,2.5259761193034933,0.2600166930021075
2021-01-25,13.029263852610262,3.8899467762746553
2021-01-26,5.226777426878142,0.29757962370213775
2021-01-27,8.904015789432727,-2.174172810192143
2021-01-28,17.06589733181406,-3.4063920197928255
2021-01-29,16.922209990214917,-5.205709289783922
2021-02-01,8.14475989736146,5.747638398845201
2021-02-02,5.263316508176169,3.8257818421484124
2021-02-03,4.656790379893525,-2.093298932723986
2021-02-04,3.644250173706008,-0.5655367124535182
2021-02-05,3.9537476841228387,0.2960737177024164
2021-02-08,4.163285127168108,1.2567343849562818
2021-02-09,2.6403689456048234,-1.5975302962035975
2021-02-10,9.343722710836554,-5.380566369342521
2021-02-11,5.522168587659519,0.8233095610084007
2021-02-12,5.83313878032313,0.5400254568059815
2021-02-16,3.5838575192908064,-2.460637772038421
2021-02-17,9.567961288720278,0.2552581718568092
2021-02-18,4.732939851780386,-1.3710853458640315
2021-02-19,3.289767102752938,-0.7649390928582633
2021-02-22,11.717110293216807,-8.949258573694863
2021-02-23,48.0704667170653,-2.2662455968164963
2021-02-24,15.937389378894261,6.046965147946715
2021-02-25,28.037869402614504,-8.36136699229062
2021-02-26,25.375167693587557,-1.699339008743106
2021-03-01,10.640400328545084,6.8299138609884125
2021-03-02,9.206468708360314,-4.5869999560387065
2021-03-03,15.388157367602036,-5.060171923246504
2021-03-04,44.09224525992536,-4.819519434764885
2021-03-05,66.41813209793918,-3.974750208770761
2021-03-08,34.20934751130437,-5.940975682334582
2021-03-09,27.084280597019017,17.937751368220578
2021-03-10,33.28315104194818,-0.7929333722232812
2021-03-11,13.41074051557902,4.581645965446057
2021-03-12,11.704384027526215,-0.8152063057389469
2021-03-15,10.399309613863272,1.973424390495282
2021-03-16,8.622358867144255,-4.464124136021308
2021-03-17,15.993065881202497,3.5828235955095877
2021-03-18,10.45561362469659,-7.113433415626602
2021-03-19,16.444037811919912,0.20335310164174558
2021-03-22,10.980153734187839,2.308567145344842
2021-03-23,8.401171969624054,-1.1468669770223983
2021-03-24,8.38336104627165,-4.989970981144598
2021-03-25,19.234613384820165,1.61829584413411
2021-03-26,11.125832342305518,-3.4246767305579517
2021-03-29,12.609003294116903,-1.1899290231305315
2021-03-30,11.830772504202768,3.91100100500843
2021-03-31,7.03894716893326,4.941151236523922
2021-04-01,6.061333107568723,-1.0759506990147827
2021-04-05,7.744634458802204,4.441755614028597
2021-04-06,5.05491329131967,0.06582683440612414
2021-04-07,4.295011784845489,-2.9955302771582204
2021-04-08,3.6420354891433924,1.8807758404221886
2021-04-09,3.017407663339677,-0.9950330853165212
2021-04-12,4.955363463680457,3.5549626630237974
2021-04-13,4.6640600323987265,8.325045279747645
2021-04-14,9.571630761587196,-3.9421152967174855
2021-04-15,7.0206786667500785,0.8044723976825097
